Date,Product Code,Sales Quantity,Sales Revenue,Category,Size,Color,Material,Promo 1,Promo 2,Lead Time (days)
2021-02-01,1001,39,273,T-Shirts,XL,Red,Cotton,No,Yes,13
2021-02-01,1002,26,390,Top,S,White,Polyester,Yes,No,10
2021-02-01,2001,7,133,Pants,XXL,White,Cotton,No,Yes,13
2021-02-02,1001,36,468,T-Shirts,M,Red,Cotton,No,No,7
2021-02-02,1002,46,414,Top,XXL,Yellow,Polyester,No,No,7
2021-02-02,2001,9,117,Pants,L,Blue,Cotton,Yes,No,11
2021-02-03,1001,44,528,T-Shirts,S,Green,Cotton,No,Yes,11
2021-02-03,1002,32,224,Top,S,Blue,Polyester,Yes,No,12
2021-02-03,2001,38,418,Pants,S,Yellow,Cotton,Yes,No,13
2021-02-04,1001,21,252,T-Shirts,M,Red,Cotton,Yes,Yes,7
2021-02-04,1002,28,252,Top,L,Green,Polyester,Yes,Yes,12
2021-02-04,2001,24,336,Pants,S,Black,Cotton,No,Yes,5
2021-02-05,1001,46,920,T-Shirts,XL,Black,Cotton,Yes,No,10
2021-02-05,1002,24,144,Top,S,Yellow,Polyester,No,Yes,7
2021-02-05,2001,24,432,Pants,XXL,White,Cotton,Yes,No,14
2021-02-06,1001,8,88,T-Shirts,XXL,Green,Cotton,Yes,No,9
2021-02-06,1002,39,507,Top,L,Green,Polyester,No,No,10
2021-02-06,2001,38,570,Pants,XXL,Green,Cotton,No,No,8
2021-02-07,1001,25,125,T-Shirts,XXL,Black,Cotton,Yes,Yes,11
2021-02-07,1002,2,32,Top,XXL,Blue,Polyester,No,No,12
2021-02-07,2001,43,774,Pants,S,Blue,Cotton,No,No,5
2021-02-08,1001,24,336,T-Shirts,L,White,Cotton,No,No,6
2021-02-08,1002,45,315,Top,S,Black,Polyester,Yes,Yes,8
2021-02-08,2001,40,320,Pants,XL,Green,Cotton,No,Yes,6
2021-02-09,1001,16,160,T-Shirts,S,White,Cotton,No,Yes,9
2021-02-09,1002,21,420,Top,S,Blue,Polyester,Yes,Yes,6
2021-02-09,2001,45,360,Pants,XL,Yellow,Cotton,Yes,Yes,9
2021-02-10,1001,11,121,T-Shirts,L,Red,Cotton,Yes,Yes,12
2021-02-10,1002,1,20,Top,M,Black,Polyester,Yes,No,12
2021-02-10,2001,43,516,Pants,XL,Blue,Cotton,Yes,Yes,10
2021-02-11,1001,1,19,T-Shirts,M,Red,Cotton,Yes,Yes,7
2021-02-11,1002,49,735,Top,XXL,Blue,Polyester,Yes,No,12
2021-02-11,2001,23,184,Pants,S,Red,Cotton,No,No,5
2021-02-12,1001,1,10,T-Shirts,S,Green,Cotton,No,Yes,7
2021-02-12,1002,12,192,Top,XXL,Red,Polyester,No,Yes,14
2021-02-12,2001,20,140,Pants,M,Black,Cotton,Yes,Yes,8
2021-02-13,1001,28,168,T-Shirts,S,Black,Cotton,No,No,10
2021-02-13,1002,14,140,Top,L,Green,Polyester,Yes,Yes,13
2021-02-13,2001,24,432,Pants,S,Black,Cotton,No,No,10
2021-02-14,1001,46,460,T-Shirts,M,Black,Cotton,Yes,Yes,11
2021-02-14,1002,25,500,Top,XL,Yellow,Polyester,No,Yes,13
2021-02-14,2001,34,306,Pants,XL,Red,Cotton,No,No,8
2021-02-15,1001,14,84,T-Shirts,XXL,Green,Cotton,Yes,No,6
2021-02-15,1002,19,171,Top,XXL,White,Polyester,No,No,9
2021-02-15,2001,50,800,Pants,XXL,Red,Cotton,Yes,No,12
2021-02-16,1001,22,308,T-Shirts,M,Yellow,Cotton,No,Yes,12
2021-02-16,1002,6,48,Top,M,White,Polyester,Yes,No,5
2021-02-16,2001,9,162,Pants,L,Black,Cotton,Yes,No,10
2021-02-17,1001,47,752,T-Shirts,XXL,Yellow,Cotton,Yes,No,10
2021-02-17,1002,1,11,Top,M,Black,Polyester,No,No,8
2021-02-17,2001,6,84,Pants,M,Green,Cotton,No,No,6
2021-02-18,1001,25,350,T-Shirts,XL,Red,Cotton,Yes,Yes,12
2021-02-18,1002,8,96,Top,XL,Red,Polyester,No,No,5
2021-02-18,2001,50,800,Pants,XL,Red,Cotton,No,Yes,10
2021-02-19,1001,16,256,T-Shirts,S,White,Cotton,Yes,No,6
2021-02-19,1002,40,280,Top,XXL,Red,Polyester,No,Yes,10
2021-02-19,2001,3,54,Pants,XXL,Yellow,Cotton,Yes,No,10
2021-02-20,1001,3,42,T-Shirts,S,Green,Cotton,Yes,No,13
2021-02-20,1002,34,510,Top,M,Yellow,Polyester,No,No,6
2021-02-20,2001,15,90,Pants,XL,Black,Cotton,No,No,7
2021-02-21,1001,38,266,T-Shirts,XL,Blue,Cotton,Yes,No,7
2021-02-21,1002,4,76,Top,S,Yellow,Polyester,No,Yes,14
2021-02-21,2001,33,462,Pants,XL,Blue,Cotton,No,Yes,7
2021-02-22,1001,45,450,T-Shirts,XXL,Black,Cotton,No,No,11
2021-02-22,1002,19,114,Top,L,Green,Polyester,No,No,13
2021-02-22,2001,38,684,Pants,S,Red,Cotton,No,No,7
2021-02-23,1001,45,405,T-Shirts,XXL,Red,Cotton,Yes,Yes,11
2021-02-23,1002,29,319,Top,XL,Blue,Polyester,Yes,No,7
2021-02-23,2001,17,153,Pants,XL,Blue,Cotton,No,Yes,7
2021-02-24,1001,4,44,T-Shirts,S,Black,Cotton,Yes,No,11
2021-02-24,1002,12,180,Top,L,Yellow,Polyester,Yes,No,8
2021-02-24,2001,50,1000,Pants,M,Red,Cotton,Yes,Yes,5
2021-02-25,1001,24,360,T-Shirts,L,Yellow,Cotton,No,Yes,7
2021-02-25,1002,49,441,Top,S,Red,Polyester,Yes,No,13
2021-02-25,2001,17,221,Pants,XXL,Red,Cotton,No,Yes,13
2021-02-26,1001,32,608,T-Shirts,S,Blue,Cotton,Yes,Yes,6
2021-02-26,1002,37,407,Top,L,Green,Polyester,No,No,9
2021-02-26,2001,36,396,Pants,L,White,Cotton,No,Yes,6
2021-02-27,1001,20,180,T-Shirts,L,Red,Cotton,No,Yes,11
2021-02-27,1002,20,220,Top,XL,Blue,Polyester,Yes,Yes,13
2021-02-27,2001,13,195,Pants,M,Blue,Cotton,Yes,No,5
2021-02-28,1001,41,287,T-Shirts,L,Blue,Cotton,Yes,Yes,5
2021-02-28,1002,4,40,Top,L,Red,Polyester,Yes,No,13
2021-02-28,2001,45,540,Pants,S,Black,Cotton,No,No,14
2021-03-01,1001,3,21,T-Shirts,XXL,Red,Cotton,Yes,No,12
2021-03-01,1002,27,243,Top,XXL,Yellow,Polyester,No,Yes,7
2021-03-01,2001,20,260,Pants,S,Blue,Cotton,Yes,Yes,7
2021-03-02,1001,33,198,T-Shirts,XL,Yellow,Cotton,No,No,11
2021-03-02,1002,6,78,Top,XXL,Red,Polyester,Yes,Yes,13
2021-03-02,2001,10,180,Pants,L,Blue,Cotton,No,Yes,14
2021-03-03,1001,8,96,T-Shirts,XL,White,Cotton,No,Yes,10
2021-03-03,1002,7,91,Top,L,Green,Polyester,No,Yes,6
2021-03-03,2001,39,507,Pants,S,Black,Cotton,No,No,6
2021-03-04,1001,14,224,T-Shirts,M,Red,Cotton,No,No,5
2021-03-04,1002,4,36,Top,L,Black,Polyester,Yes,Yes,9
2021-03-04,2001,12,216,Pants,XXL,Yellow,Cotton,Yes,No,6
2021-03-05,1001,3,18,T-Shirts,M,Green,Cotton,No,Yes,9
2021-03-05,1002,42,756,Top,S,Red,Polyester,Yes,Yes,12
2021-03-05,2001,50,650,Pants,L,Black,Cotton,Yes,No,9
2021-03-06,1001,10,190,T-Shirts,S,Yellow,Cotton,No,Yes,6
2021-03-06,1002,39,468,Top,XXL,Red,Polyester,Yes,No,13
2021-03-06,2001,41,287,Pants,M,Yellow,Cotton,No,Yes,6
2021-03-07,1001,41,246,T-Shirts,XL,Green,Cotton,Yes,No,8
2021-03-07,1002,16,208,Top,XL,Red,Polyester,Yes,Yes,12
2021-03-07,2001,20,400,Pants,L,Red,Cotton,Yes,Yes,13
2021-03-08,1001,50,500,T-Shirts,XL,Black,Cotton,No,No,12
2021-03-08,1002,43,559,Top,S,Blue,Polyester,No,Yes,10
2021-03-08,2001,17,272,Pants,S,White,Cotton,Yes,No,7
2021-03-09,1001,34,272,T-Shirts,XL,Yellow,Cotton,No,Yes,8
2021-03-09,1002,16,224,Top,L,Green,Polyester,No,No,12
2021-03-09,2001,36,720,Pants,L,Green,Cotton,No,Yes,9
2021-03-10,1001,35,700,T-Shirts,XXL,Green,Cotton,Yes,No,6
2021-03-10,1002,34,306,Top,S,Yellow,Polyester,No,Yes,8
2021-03-10,2001,32,608,Pants,XL,Yellow,Cotton,No,No,7
2021-03-11,1001,19,114,T-Shirts,XXL,White,Cotton,No,No,13
2021-03-11,1002,44,792,Top,M,Green,Polyester,No,Yes,11
2021-03-11,2001,48,480,Pants,XL,White,Cotton,Yes,Yes,14
2021-03-12,1001,5,30,T-Shirts,L,Black,Cotton,Yes,Yes,7
2021-03-12,1002,27,351,Top,S,Yellow,Polyester,Yes,No,7
2021-03-12,2001,46,506,Pants,L,Green,Cotton,Yes,Yes,7
2021-03-13,1001,39,312,T-Shirts,L,Green,Cotton,Yes,Yes,8
2021-03-13,1002,21,357,Top,XXL,White,Polyester,No,Yes,7
2021-03-13,2001,43,473,Pants,L,Yellow,Cotton,Yes,No,13
2021-03-14,1001,31,310,T-Shirts,M,Black,Cotton,No,No,8
2021-03-14,1002,21,378,Top,XL,Red,Polyester,No,Yes,9
2021-03-14,2001,17,187,Pants,L,Green,Cotton,No,No,7
2021-03-15,1001,39,273,T-Shirts,XL,Black,Cotton,No,Yes,6
2021-03-15,1002,15,105,Top,XXL,Yellow,Polyester,No,Yes,12
2021-03-15,2001,36,540,Pants,S,Green,Cotton,No,Yes,14
2021-03-16,1001,18,342,T-Shirts,L,Yellow,Cotton,No,Yes,12
2021-03-16,1002,9,162,Top,XL,White,Polyester,No,Yes,7
2021-03-16,2001,12,192,Pants,XL,White,Cotton,No,No,8
2021-03-17,1001,44,484,T-Shirts,XXL,Black,Cotton,Yes,Yes,11
2021-03-17,1002,23,299,Top,XXL,White,Polyester,Yes,No,14
2021-03-17,2001,40,720,Pants,XXL,Black,Cotton,Yes,Yes,9
2021-03-18,1001,2,24,T-Shirts,L,Black,Cotton,No,No,5
2021-03-18,1002,12,60,Top,L,White,Polyester,No,Yes,13
2021-03-18,2001,18,144,Pants,M,Yellow,Cotton,Yes,Yes,13
2021-03-19,1001,47,376,T-Shirts,XL,Red,Cotton,No,No,6
2021-03-19,1002,15,300,Top,L,Black,Polyester,No,No,14
2021-03-19,2001,21,210,Pants,L,Blue,Cotton,No,No,5
2021-03-20,1001,24,360,T-Shirts,XXL,Blue,Cotton,Yes,Yes,12
2021-03-20,1002,27,540,Top,L,Green,Polyester,Yes,Yes,12
2021-03-20,2001,27,243,Pants,XL,Black,Cotton,No,Yes,11
2021-03-21,1001,21,315,T-Shirts,XL,Blue,Cotton,Yes,No,14
2021-03-21,1002,3,36,Top,M,Yellow,Polyester,No,No,8
2021-03-21,2001,30,270,Pants,S,Black,Cotton,No,Yes,9
2021-03-22,1001,15,270,T-Shirts,M,Black,Cotton,Yes,No,8
2021-03-22,1002,26,520,Top,XL,White,Polyester,Yes,No,6
2021-03-22,2001,13,143,Pants,M,Red,Cotton,No,Yes,9
2021-03-23,1001,3,36,T-Shirts,S,Red,Cotton,No,No,11
2021-03-23,1002,27,135,Top,XL,Green,Polyester,Yes,No,11
2021-03-23,2001,50,250,Pants,M,Black,Cotton,Yes,No,8
2021-03-24,1001,44,220,T-Shirts,L,White,Cotton,No,No,7
2021-03-24,1002,23,345,Top,L,White,Polyester,Yes,Yes,11
2021-03-24,2001,34,544,Pants,L,Yellow,Cotton,No,Yes,9
2021-03-25,1001,48,768,T-Shirts,S,White,Cotton,Yes,No,9
2021-03-25,1002,15,105,Top,XL,Yellow,Polyester,No,No,8
2021-03-25,2001,14,112,Pants,S,White,Cotton,No,No,10
2021-03-26,1001,1,13,T-Shirts,M,Black,Cotton,Yes,No,10
2021-03-26,1002,44,396,Top,XXL,Green,Polyester,Yes,No,6
2021-03-26,2001,30,510,Pants,S,Blue,Cotton,Yes,Yes,11
2021-03-27,1001,4,24,T-Shirts,S,White,Cotton,No,No,12
2021-03-27,1002,35,560,Top,XL,Yellow,Polyester,Yes,Yes,12
2021-03-27,2001,10,60,Pants,XXL,White,Cotton,No,Yes,9
2021-03-28,1001,41,820,T-Shirts,XXL,Green,Cotton,No,No,13
2021-03-28,1002,9,81,Top,S,Black,Polyester,No,Yes,8
2021-03-28,2001,10,50,Pants,XL,Red,Cotton,Yes,Yes,9
2021-03-29,1001,21,336,T-Shirts,XL,Yellow,Cotton,Yes,Yes,12
2021-03-29,1002,4,80,Top,M,White,Polyester,Yes,No,12
2021-03-29,2001,36,612,Pants,XL,Red,Cotton,Yes,Yes,13
2021-03-30,1001,43,817,T-Shirts,S,Black,Cotton,No,Yes,8
2021-03-30,1002,30,210,Top,S,Yellow,Polyester,Yes,Yes,9
2021-03-30,2001,10,50,Pants,XXL,Blue,Cotton,No,Yes,14
2021-03-31,1001,25,125,T-Shirts,L,Black,Cotton,No,No,9
2021-03-31,1002,12,192,Top,M,Red,Polyester,Yes,No,7
2021-03-31,2001,27,486,Pants,XL,Blue,Cotton,Yes,No,14
2021-04-01,1001,20,340,T-Shirts,S,Blue,Cotton,Yes,Yes,14
2021-04-01,1002,1,16,Top,M,Blue,Polyester,Yes,No,10
2021-04-01,2001,34,238,Pants,M,White,Cotton,Yes,Yes,12
2021-04-02,1001,18,108,T-Shirts,XL,Blue,Cotton,No,Yes,11
2021-04-02,1002,4,28,Top,S,Blue,Polyester,No,No,9
2021-04-02,2001,37,518,Pants,XL,Black,Cotton,No,Yes,6
2021-04-03,1001,23,138,T-Shirts,L,Yellow,Cotton,Yes,No,13
2021-04-03,1002,27,459,Top,XXL,White,Polyester,Yes,Yes,7
2021-04-03,2001,13,221,Pants,XXL,Green,Cotton,No,Yes,10
2021-04-04,1001,38,266,T-Shirts,XL,White,Cotton,Yes,Yes,10
2021-04-04,1002,15,255,Top,S,Black,Polyester,Yes,No,6
2021-04-04,2001,10,90,Pants,M,Green,Cotton,No,No,6
2021-04-05,1001,2,16,T-Shirts,XL,Yellow,Cotton,No,Yes,5
2021-04-05,1002,29,377,Top,M,Blue,Polyester,No,No,9
2021-04-05,2001,43,774,Pants,S,Green,Cotton,Yes,Yes,14
2021-04-06,1001,36,648,T-Shirts,XXL,Yellow,Cotton,No,No,6
2021-04-06,1002,2,34,Top,M,Black,Polyester,Yes,Yes,11
2021-04-06,2001,19,266,Pants,M,Black,Cotton,Yes,Yes,7
2021-04-07,1001,44,748,T-Shirts,M,Red,Cotton,No,Yes,6
2021-04-07,1002,47,799,Top,S,Red,Polyester,No,No,13
2021-04-07,2001,19,247,Pants,XXL,Blue,Cotton,No,Yes,12
2021-04-08,1001,16,288,T-Shirts,L,Yellow,Cotton,Yes,No,11
2021-04-08,1002,23,253,Top,L,Black,Polyester,No,No,10
2021-04-08,2001,26,156,Pants,L,Blue,Cotton,Yes,Yes,8
2021-04-09,1001,27,162,T-Shirts,XL,Blue,Cotton,No,Yes,12
2021-04-09,1002,10,60,Top,XL,White,Polyester,Yes,Yes,14
2021-04-09,2001,29,406,Pants,L,Black,Cotton,No,No,10
2021-04-10,1001,40,240,T-Shirts,XL,Yellow,Cotton,No,Yes,12
2021-04-10,1002,11,209,Top,XL,White,Polyester,No,No,7
2021-04-10,2001,44,528,Pants,S,Green,Cotton,Yes,No,11
2021-04-11,1001,45,270,T-Shirts,XL,Red,Cotton,No,No,13
2021-04-11,1002,45,675,Top,L,Blue,Polyester,No,Yes,7
2021-04-11,2001,32,160,Pants,M,Blue,Cotton,Yes,No,5
2021-04-12,1001,17,102,T-Shirts,M,Green,Cotton,No,Yes,7
2021-04-12,1002,40,640,Top,S,Green,Polyester,No,No,6
2021-04-12,2001,38,304,Pants,S,Yellow,Cotton,No,Yes,10
2021-04-13,1001,24,336,T-Shirts,XL,Red,Cotton,Yes,Yes,10
2021-04-13,1002,2,36,Top,XXL,Red,Polyester,Yes,No,6
2021-04-13,2001,33,660,Pants,S,Red,Cotton,No,No,10
2021-04-14,1001,14,210,T-Shirts,XL,Green,Cotton,No,No,11
2021-04-14,1002,46,828,Top,XXL,Blue,Polyester,Yes,No,12
2021-04-14,2001,20,120,Pants,XXL,Blue,Cotton,No,No,5
2021-04-15,1001,17,119,T-Shirts,XXL,Black,Cotton,Yes,No,9
2021-04-15,1002,32,448,Top,XXL,Black,Polyester,No,No,9
2021-04-15,2001,12,60,Pants,S,Yellow,Cotton,No,No,8
2021-04-16,1001,19,152,T-Shirts,L,Blue,Cotton,No,No,14
2021-04-16,1002,39,351,Top,M,White,Polyester,No,Yes,8
2021-04-16,2001,24,480,Pants,L,Red,Cotton,No,Yes,14
2021-04-17,1001,27,162,T-Shirts,M,Red,Cotton,No,Yes,14
2021-04-17,1002,46,414,Top,M,Yellow,Polyester,No,Yes,13
2021-04-17,2001,6,54,Pants,XL,Black,Cotton,No,Yes,7
2021-04-18,1001,19,228,T-Shirts,L,Green,Cotton,No,Yes,6
2021-04-18,1002,18,306,Top,L,Blue,Polyester,Yes,No,5
2021-04-18,2001,34,272,Pants,S,Red,Cotton,Yes,No,9
2021-04-19,1001,18,360,T-Shirts,XXL,Green,Cotton,No,Yes,5
2021-04-19,1002,46,552,Top,S,Black,Polyester,Yes,No,8
2021-04-19,2001,15,75,Pants,XL,Green,Cotton,No,No,11
2021-04-20,1001,40,560,T-Shirts,XL,Blue,Cotton,No,Yes,5
2021-04-20,1002,35,700,Top,M,Red,Polyester,Yes,Yes,5
2021-04-20,2001,40,440,Pants,M,Black,Cotton,Yes,No,12
2021-04-21,1001,3,45,T-Shirts,L,Yellow,Cotton,Yes,No,11
2021-04-21,1002,6,96,Top,S,Green,Polyester,Yes,Yes,7
2021-04-21,2001,5,55,Pants,XL,Blue,Cotton,No,No,9
2021-04-22,1001,17,153,T-Shirts,XL,Green,Cotton,No,Yes,14
2021-04-22,1002,47,752,Top,XXL,Yellow,Polyester,No,No,11
2021-04-22,2001,29,493,Pants,S,Black,Cotton,Yes,Yes,10
2021-04-23,1001,33,495,T-Shirts,XL,White,Cotton,No,Yes,8
2021-04-23,1002,36,252,Top,XXL,Green,Polyester,Yes,Yes,8
2021-04-23,2001,38,722,Pants,XXL,White,Cotton,Yes,No,8
2021-04-24,1001,24,288,T-Shirts,S,Green,Cotton,Yes,No,12
2021-04-24,1002,45,270,Top,L,Blue,Polyester,Yes,No,8
2021-04-24,2001,18,90,Pants,L,Blue,Cotton,No,No,11
2021-04-25,1001,8,72,T-Shirts,S,Yellow,Cotton,Yes,No,6
2021-04-25,1002,25,225,Top,XL,Red,Polyester,Yes,Yes,14
2021-04-25,2001,18,324,Pants,L,Black,Cotton,Yes,Yes,12
2021-04-26,1001,47,423,T-Shirts,XXL,Yellow,Cotton,Yes,Yes,11
2021-04-26,1002,14,126,Top,XXL,Black,Polyester,Yes,No,10
2021-04-26,2001,38,494,Pants,M,Green,Cotton,Yes,Yes,9
2021-04-27,1001,26,338,T-Shirts,L,Blue,Cotton,Yes,No,6
2021-04-27,1002,36,540,Top,L,Blue,Polyester,No,Yes,14
2021-04-27,2001,14,98,Pants,L,Black,Cotton,No,No,14
2021-04-28,1001,3,48,T-Shirts,XL,Black,Cotton,Yes,Yes,5
2021-04-28,1002,17,306,Top,XL,Yellow,Polyester,No,No,14
2021-04-28,2001,11,154,Pants,M,Black,Cotton,No,No,6
2021-04-29,1001,10,120,T-Shirts,M,Yellow,Cotton,Yes,No,14
2021-04-29,1002,32,256,Top,S,Yellow,Polyester,No,No,12
2021-04-29,2001,17,119,Pants,L,Green,Cotton,Yes,Yes,7
2021-04-30,1001,39,468,T-Shirts,L,Black,Cotton,Yes,No,12
2021-04-30,1002,19,171,Top,S,Green,Polyester,No,No,7
2021-04-30,2001,8,56,Pants,M,Black,Cotton,Yes,No,7
2021-05-01,1001,12,144,T-Shirts,XXL,White,Cotton,No,Yes,13
2021-05-01,1002,41,492,Top,S,Red,Polyester,Yes,No,10
2021-05-01,2001,27,270,Pants,S,White,Cotton,No,Yes,6
2021-05-02,1001,38,380,T-Shirts,XXL,Black,Cotton,No,Yes,11
2021-05-02,1002,1,11,Top,XXL,White,Polyester,No,Yes,11
2021-05-02,2001,48,288,Pants,L,Blue,Cotton,No,No,10
2021-05-03,1001,33,363,T-Shirts,XL,Yellow,Cotton,Yes,Yes,5
2021-05-03,1002,49,392,Top,S,Green,Polyester,Yes,No,7
2021-05-03,2001,26,260,Pants,M,White,Cotton,Yes,No,13
2021-05-04,1001,43,344,T-Shirts,L,Red,Cotton,Yes,No,12
2021-05-04,1002,13,78,Top,S,Yellow,Polyester,Yes,No,8
2021-05-04,2001,26,468,Pants,L,White,Cotton,Yes,Yes,13
2021-05-05,1001,40,480,T-Shirts,L,Blue,Cotton,Yes,Yes,5
2021-05-05,1002,43,731,Top,M,Blue,Polyester,No,Yes,14
2021-05-05,2001,4,72,Pants,XL,Blue,Cotton,No,Yes,10
2021-05-06,1001,50,750,T-Shirts,M,Blue,Cotton,Yes,Yes,8
2021-05-06,1002,29,232,Top,M,Yellow,Polyester,No,Yes,11
2021-05-06,2001,45,450,Pants,S,Yellow,Cotton,No,No,11
2021-05-07,1001,48,288,T-Shirts,XL,White,Cotton,Yes,Yes,5
2021-05-07,1002,6,66,Top,XXL,White,Polyester,Yes,No,7
2021-05-07,2001,33,495,Pants,L,White,Cotton,No,No,8
2021-05-08,1001,13,130,T-Shirts,XL,Blue,Cotton,Yes,No,5
2021-05-08,1002,23,460,Top,XXL,Black,Polyester,Yes,Yes,10
2021-05-08,2001,24,408,Pants,XL,Blue,Cotton,No,No,6
2021-05-09,1001,30,300,T-Shirts,XXL,Green,Cotton,No,Yes,10
2021-05-09,1002,11,165,Top,L,Black,Polyester,No,No,12
2021-05-09,2001,2,36,Pants,M,Red,Cotton,Yes,No,7
2021-05-10,1001,44,352,T-Shirts,XL,Red,Cotton,Yes,Yes,6
2021-05-10,1002,29,232,Top,S,Green,Polyester,No,No,7
2021-05-10,2001,38,380,Pants,XL,White,Cotton,Yes,Yes,12
2021-05-11,1001,34,238,T-Shirts,M,Blue,Cotton,No,No,9
2021-05-11,1002,17,255,Top,L,Red,Polyester,No,No,6
2021-05-11,2001,5,100,Pants,S,Green,Cotton,Yes,No,12
2021-05-12,1001,21,420,T-Shirts,XL,Black,Cotton,No,Yes,7
2021-05-12,1002,39,585,Top,M,Black,Polyester,No,Yes,8
2021-05-12,2001,46,690,Pants,L,Green,Cotton,Yes,No,7
2021-05-13,1001,46,276,T-Shirts,L,Black,Cotton,No,Yes,8
2021-05-13,1002,33,330,Top,XXL,Yellow,Polyester,Yes,Yes,9
2021-05-13,2001,34,170,Pants,M,Yellow,Cotton,Yes,No,5
2021-05-14,1001,8,136,T-Shirts,M,Blue,Cotton,Yes,Yes,8
2021-05-14,1002,17,119,Top,XXL,Red,Polyester,No,No,10
2021-05-14,2001,14,154,Pants,S,Blue,Cotton,No,Yes,5
2021-05-15,1001,8,64,T-Shirts,M,Green,Cotton,No,Yes,10
2021-05-15,1002,26,416,Top,XL,Red,Polyester,Yes,Yes,14
2021-05-15,2001,3,18,Pants,M,Red,Cotton,Yes,Yes,12
2021-05-16,1001,24,240,T-Shirts,L,Yellow,Cotton,No,No,8
2021-05-16,1002,24,480,Top,XXL,Red,Polyester,No,Yes,9
2021-05-16,2001,27,513,Pants,XL,Red,Cotton,No,Yes,6
2021-05-17,1001,18,108,T-Shirts,XL,White,Cotton,Yes,No,5
2021-05-17,1002,21,273,Top,S,Yellow,Polyester,Yes,No,11
2021-05-17,2001,44,836,Pants,L,Red,Cotton,Yes,No,8
2021-05-18,1001,10,200,T-Shirts,L,Yellow,Cotton,Yes,Yes,12
2021-05-18,1002,27,270,Top,M,Black,Polyester,No,Yes,14
2021-05-18,2001,16,224,Pants,XL,Yellow,Cotton,Yes,No,5
2021-05-19,1001,18,270,T-Shirts,XL,Green,Cotton,Yes,Yes,13
2021-05-19,1002,23,253,Top,M,Green,Polyester,No,No,13
2021-05-19,2001,30,390,Pants,L,Blue,Cotton,Yes,Yes,14
2021-05-20,1001,10,90,T-Shirts,M,Red,Cotton,Yes,Yes,11
2021-05-20,1002,42,546,Top,XXL,Yellow,Polyester,No,No,9
2021-05-20,2001,1,16,Pants,XL,Blue,Cotton,No,Yes,11
2021-05-21,1001,29,174,T-Shirts,L,White,Cotton,No,No,11
2021-05-21,1002,7,98,Top,XXL,Black,Polyester,Yes,Yes,7
2021-05-21,2001,2,28,Pants,XXL,Green,Cotton,No,No,12
2021-05-22,1001,2,18,T-Shirts,M,Black,Cotton,No,Yes,12
2021-05-22,1002,9,171,Top,M,Green,Polyester,No,No,14
2021-05-22,2001,10,90,Pants,L,Red,Cotton,No,Yes,6
2021-05-23,1001,19,95,T-Shirts,XXL,Blue,Cotton,Yes,Yes,12
2021-05-23,1002,3,33,Top,XL,Black,Polyester,Yes,No,8
2021-05-23,2001,26,468,Pants,XL,Red,Cotton,Yes,No,14
2021-05-24,1001,19,266,T-Shirts,XXL,Green,Cotton,No,No,9
2021-05-24,1002,40,720,Top,L,Green,Polyester,No,No,6
2021-05-24,2001,12,156,Pants,XL,White,Cotton,Yes,No,6
2021-05-25,1001,28,392,T-Shirts,XL,Black,Cotton,No,No,10
2021-05-25,1002,40,800,Top,L,Blue,Polyester,Yes,Yes,6
2021-05-25,2001,40,640,Pants,M,Yellow,Cotton,Yes,No,13
2021-05-26,1001,33,660,T-Shirts,XXL,Red,Cotton,No,Yes,6
2021-05-26,1002,23,368,Top,M,Blue,Polyester,No,Yes,11
2021-05-26,2001,48,240,Pants,XXL,White,Cotton,No,Yes,13
2021-05-27,1001,17,306,T-Shirts,M,White,Cotton,Yes,Yes,14
2021-05-27,1002,6,120,Top,L,Yellow,Polyester,No,No,5
2021-05-27,2001,40,480,Pants,XXL,White,Cotton,Yes,No,13
2021-05-28,1001,30,390,T-Shirts,XL,Green,Cotton,Yes,No,14
2021-05-28,1002,32,192,Top,M,Blue,Polyester,No,No,7
2021-05-28,2001,5,65,Pants,XL,Red,Cotton,Yes,No,14
2021-05-29,1001,30,420,T-Shirts,M,White,Cotton,Yes,Yes,10
2021-05-29,1002,22,374,Top,M,White,Polyester,Yes,No,11
2021-05-29,2001,3,24,Pants,L,Green,Cotton,No,No,5
2021-05-30,1001,35,315,T-Shirts,XXL,Yellow,Cotton,No,Yes,8
2021-05-30,1002,46,736,Top,L,Blue,Polyester,No,No,5
2021-05-30,2001,37,740,Pants,S,Black,Cotton,Yes,No,8
2021-05-31,1001,12,120,T-Shirts,M,Green,Cotton,No,Yes,9
2021-05-31,1002,9,108,Top,XXL,Black,Polyester,No,No,8
2021-05-31,2001,20,220,Pants,S,Red,Cotton,Yes,No,10
2021-06-01,1001,20,360,T-Shirts,XXL,White,Cotton,No,Yes,9
2021-06-01,1002,42,588,Top,L,Green,Polyester,Yes,No,12
2021-06-01,2001,32,384,Pants,L,Yellow,Cotton,Yes,Yes,12
2021-06-02,1001,5,95,T-Shirts,S,White,Cotton,Yes,No,12
2021-06-02,1002,10,140,Top,S,Green,Polyester,No,Yes,7
2021-06-02,2001,20,220,Pants,S,Black,Cotton,Yes,No,10
2021-06-03,1001,36,216,T-Shirts,M,White,Cotton,Yes,Yes,7
2021-06-03,1002,24,456,Top,L,Blue,Polyester,No,No,9
2021-06-03,2001,17,85,Pants,XXL,White,Cotton,Yes,Yes,9
2021-06-04,1001,36,252,T-Shirts,XL,Green,Cotton,Yes,Yes,6
2021-06-04,1002,45,585,Top,S,Green,Polyester,No,No,6
