Date,Product Code,Sales Quantity,Sales Revenue,Category,Size,Color,Material,Promo 1,Promo 2,Lead Time (days)
2018-01-01,8001,34,646,Hoodie,XL,Black,Cotton,Yes,No,10
2018-01-01,8002,3,27,Sweatshirt,XL,Yellow,Polyester,Yes,Yes,8
2018-01-01,9001,8,56,Blazer,XS,Blue,Cotton,No,Yes,12
2018-01-01,9002,6,108,Suit,XXL,Blue,Wool,No,No,12
2018-01-01,9003,29,290,Polo Shirt,S,Green,Cotton,Yes,No,6
2018-01-01,9004,2,36,Trousers,L,Black,Polyester,No,Yes,6
2018-01-02,1001,26,468,T-Shirts,XXS,Black,Cotton,No,Yes,9
2018-01-02,1002,36,540,Top,M,Yellow,Polyester,No,Yes,13
2018-01-02,2001,11,88,Pants,L,Red,Cotton,No,No,5
2018-01-02,2002,25,450,Jeans,XL,Green,Denim,Yes,Yes,7
2018-01-02,3001,27,378,Dress,XL,Black,Chiffon,No,Yes,7
2018-01-02,3002,4,20,Skirt,S,Red,Cotton,No,Yes,11
2018-01-02,3003,21,336,Jumpsuit,XS,Red,Silk,No,Yes,9
2018-01-02,4001,20,380,Sweater,S,Yellow,Wool,Yes,Yes,9
2018-01-02,4002,16,240,Cardigan,XXL,Black,Cashmere,Yes,No,12
2018-01-02,5001,21,210,Blouse,L,Black,Silk,Yes,Yes,11
2018-01-02,5002,3,57,Jacket,XS,Yellow,Leather,Yes,No,13
2018-01-02,6001,49,931,Shorts,XXS,Black,Denim,No,Yes,9
2018-01-02,6002,27,135,Leggings,XL,White,Spandex,No,Yes,10
2018-01-02,7001,35,525,Coat,XXL,Green,Wool,No,Yes,10
2018-01-02,7002,32,448,Parka,XL,Green,Nylon,Yes,Yes,8
2018-01-02,7003,31,217,Trench Coat,XL,Yellow,Cotton,No,Yes,7
2018-01-02,8001,37,740,Hoodie,XXS,Red,Cotton,No,Yes,9
2018-01-02,8002,39,780,Sweatshirt,XL,Black,Polyester,Yes,Yes,7
2018-01-02,9001,12,240,Blazer,XS,White,Cotton,No,Yes,5
2018-01-02,9002,11,176,Suit,M,White,Wool,Yes,Yes,14
2018-01-02,9003,9,126,Polo Shirt,XXS,Blue,Cotton,Yes,Yes,14
2018-01-02,9004,5,35,Trousers,XXS,Red,Polyester,Yes,Yes,11
2018-01-03,1001,9,81,T-Shirts,S,Black,Cotton,Yes,Yes,13
2018-01-03,1002,25,475,Top,XXS,Red,Polyester,Yes,Yes,5
2018-01-03,2001,35,385,Pants,XL,Black,Cotton,No,Yes,7
2018-01-03,2002,23,391,Jeans,XL,Green,Denim,No,No,9
2018-01-03,3001,14,70,Dress,S,Red,Chiffon,Yes,No,13
2018-01-03,3002,45,630,Skirt,L,Red,Cotton,Yes,Yes,9
2018-01-03,3003,19,171,Jumpsuit,XXS,White,Silk,No,No,9
2018-01-03,4001,20,360,Sweater,M,Green,Wool,No,Yes,13
2018-01-03,4002,14,70,Cardigan,XXS,Blue,Cashmere,Yes,No,12
2018-01-03,5001,27,297,Blouse,XS,Blue,Silk,No,Yes,6
2018-01-03,5002,49,539,Jacket,XL,White,Leather,No,No,7
2018-01-03,6001,25,175,Shorts,XXS,Yellow,Denim,Yes,No,13
2018-01-03,6002,47,470,Leggings,XL,White,Spandex,Yes,Yes,11
2018-01-03,7001,18,216,Coat,XXS,White,Wool,No,Yes,5
2018-01-03,7002,5,60,Parka,L,Black,Nylon,Yes,Yes,9
2018-01-03,7003,18,306,Trench Coat,XXL,Yellow,Cotton,Yes,Yes,7
2018-01-03,8001,21,378,Hoodie,XL,Green,Cotton,No,No,8
2018-01-03,8002,24,216,Sweatshirt,M,Black,Polyester,No,Yes,10
2018-01-03,9001,8,152,Blazer,XXS,White,Cotton,No,Yes,9
2018-01-03,9002,26,312,Suit,XXL,Yellow,Wool,No,Yes,6
2018-01-03,9003,17,119,Polo Shirt,L,White,Cotton,No,No,9
2018-01-03,9004,6,36,Trousers,L,Black,Polyester,Yes,Yes,6
2018-01-04,1001,49,833,T-Shirts,S,Black,Cotton,No,Yes,8
2018-01-04,1002,35,525,Top,XXL,Green,Polyester,No,Yes,11
2018-01-04,2001,45,360,Pants,S,Yellow,Cotton,Yes,Yes,7
2018-01-04,2002,30,570,Jeans,XS,Blue,Denim,No,Yes,7
2018-01-04,3001,35,385,Dress,XL,Red,Chiffon,Yes,No,8
2018-01-04,3002,35,525,Skirt,M,Red,Cotton,No,Yes,7
2018-01-04,3003,27,324,Jumpsuit,M,White,Silk,No,No,7
2018-01-04,4001,7,49,Sweater,XS,Red,Wool,No,Yes,5
2018-01-04,4002,49,833,Cardigan,XS,Black,Cashmere,No,Yes,13
2018-01-04,5001,24,360,Blouse,S,Green,Silk,Yes,No,8
2018-01-04,5002,48,672,Jacket,L,Blue,Leather,Yes,No,12
2018-01-04,6001,16,96,Shorts,S,Green,Denim,No,Yes,14
2018-01-04,6002,19,304,Leggings,L,Blue,Spandex,No,Yes,9
2018-01-04,7001,26,494,Coat,M,Black,Wool,Yes,No,9
2018-01-04,7002,26,208,Parka,L,Yellow,Nylon,No,Yes,9
2018-01-04,7003,21,399,Trench Coat,L,Blue,Cotton,Yes,No,8
2018-01-04,8001,22,374,Hoodie,L,Black,Cotton,Yes,No,11
2018-01-04,8002,25,475,Sweatshirt,XS,Green,Polyester,Yes,No,8
2018-01-04,9001,17,340,Blazer,XXL,Black,Cotton,Yes,No,8
2018-01-04,9002,11,88,Suit,M,Yellow,Wool,Yes,No,11
2018-01-04,9003,30,480,Polo Shirt,S,White,Cotton,Yes,Yes,9
2018-01-04,9004,45,720,Trousers,XS,Green,Polyester,Yes,Yes,10
2018-01-05,1001,33,231,T-Shirts,XS,Yellow,Cotton,Yes,No,7
2018-01-05,1002,32,192,Top,XL,Yellow,Polyester,No,Yes,13
2018-01-05,2001,29,551,Pants,XXL,Blue,Cotton,No,Yes,8
2018-01-05,2002,13,208,Jeans,XS,Green,Denim,Yes,Yes,8
2018-01-05,3001,39,273,Dress,M,White,Chiffon,No,Yes,13
2018-01-05,3002,3,42,Skirt,M,Blue,Cotton,No,Yes,13
2018-01-05,3003,20,180,Jumpsuit,XS,White,Silk,No,Yes,13
2018-01-05,4001,42,336,Sweater,M,Red,Wool,No,Yes,14
2018-01-05,4002,21,147,Cardigan,M,Green,Cashmere,Yes,No,9
2018-01-05,5001,37,481,Blouse,XS,Black,Silk,No,Yes,13
2018-01-05,5002,14,154,Jacket,XL,Black,Leather,Yes,No,10
2018-01-05,6001,47,658,Shorts,XXS,Yellow,Denim,Yes,No,11
2018-01-05,6002,30,150,Leggings,XXL,White,Spandex,Yes,Yes,13
2018-01-05,7001,18,324,Coat,S,Red,Wool,No,No,12
2018-01-05,7002,38,646,Parka,XXS,White,Nylon,Yes,Yes,7
2018-01-05,7003,4,68,Trench Coat,L,Blue,Cotton,No,Yes,8
2018-01-05,8001,47,423,Hoodie,L,Yellow,Cotton,Yes,No,7
2018-01-05,8002,10,160,Sweatshirt,L,Blue,Polyester,Yes,Yes,7
2018-01-05,9001,37,259,Blazer,XXL,Blue,Cotton,Yes,Yes,13
2018-01-05,9002,18,288,Suit,XXS,White,Wool,Yes,Yes,13
2018-01-05,9003,43,215,Polo Shirt,XL,Black,Cotton,Yes,Yes,12
2018-01-05,9004,19,323,Trousers,XS,Red,Polyester,No,No,10
2018-01-06,1001,41,656,T-Shirts,XXS,Black,Cotton,No,Yes,13
2018-01-06,1002,30,420,Top,XL,Red,Polyester,Yes,No,12
2018-01-06,2001,46,322,Pants,XXL,White,Cotton,No,No,9
2018-01-06,2002,45,225,Jeans,S,Green,Denim,No,No,14
2018-01-06,3001,13,78,Dress,XXS,Blue,Chiffon,No,No,7
2018-01-06,3002,35,595,Skirt,S,Blue,Cotton,Yes,No,5
2018-01-06,3003,44,836,Jumpsuit,XXL,Green,Silk,Yes,No,13
2018-01-06,4001,21,252,Sweater,XXL,Red,Wool,No,No,13
2018-01-06,4002,13,234,Cardigan,XXS,White,Cashmere,No,Yes,12
2018-01-06,5001,3,15,Blouse,XS,White,Silk,No,No,12
2018-01-06,5002,3,39,Jacket,XXS,White,Leather,Yes,Yes,10
2018-01-06,6001,15,195,Shorts,XL,Green,Denim,No,Yes,11
2018-01-06,6002,28,504,Leggings,M,Red,Spandex,No,Yes,13
2018-01-06,7001,47,329,Coat,XL,Yellow,Wool,Yes,Yes,11
2018-01-06,7002,25,325,Parka,XXL,Green,Nylon,No,Yes,11
2018-01-06,7003,28,280,Trench Coat,XL,White,Cotton,Yes,Yes,13
2018-01-06,8001,41,287,Hoodie,XXS,Green,Cotton,Yes,Yes,6
2018-01-06,8002,34,578,Sweatshirt,M,Red,Polyester,No,No,13
2018-01-06,9001,41,533,Blazer,L,Red,Cotton,No,No,11
2018-01-06,9002,48,528,Suit,XXL,Blue,Wool,Yes,Yes,5
2018-01-06,9003,46,322,Polo Shirt,XL,White,Cotton,No,Yes,7
2018-01-06,9004,17,119,Trousers,M,White,Polyester,No,Yes,5
2018-01-07,1001,17,255,T-Shirts,M,White,Cotton,Yes,No,7
2018-01-07,1002,2,12,Top,XS,Black,Polyester,No,Yes,8
2018-01-07,2001,50,800,Pants,XL,Black,Cotton,No,No,5
2018-01-07,2002,11,220,Jeans,XXL,Black,Denim,No,Yes,7
2018-01-07,3001,30,150,Dress,M,White,Chiffon,Yes,Yes,6
2018-01-07,3002,35,350,Skirt,L,Green,Cotton,No,No,7
2018-01-07,3003,5,60,Jumpsuit,XL,White,Silk,Yes,Yes,11
2018-01-07,4001,19,285,Sweater,XXL,White,Wool,No,Yes,14
2018-01-07,4002,20,340,Cardigan,XL,White,Cashmere,Yes,No,8
2018-01-07,5001,34,612,Blouse,S,Green,Silk,No,No,7
2018-01-07,5002,7,63,Jacket,XL,Black,Leather,No,No,9
2018-01-07,6001,19,380,Shorts,XXS,Black,Denim,Yes,Yes,6
2018-01-07,6002,21,378,Leggings,L,Yellow,Spandex,Yes,Yes,7
2018-01-07,7001,11,165,Coat,XXS,Red,Wool,No,Yes,5
2018-01-07,7002,31,248,Parka,L,Yellow,Nylon,Yes,No,9
2018-01-07,7003,11,77,Trench Coat,M,Red,Cotton,Yes,Yes,11
2018-01-07,8001,14,280,Hoodie,L,Black,Cotton,No,No,13
2018-01-07,8002,21,336,Sweatshirt,XXL,Yellow,Polyester,Yes,Yes,12
2018-01-07,9001,6,90,Blazer,XXL,White,Cotton,Yes,No,13
2018-01-07,9002,28,392,Suit,XXS,Black,Wool,Yes,Yes,6
2018-01-07,9003,28,224,Polo Shirt,XL,Black,Cotton,Yes,Yes,10
2018-01-07,9004,2,16,Trousers,XXS,White,Polyester,Yes,No,9
2018-01-08,1001,50,400,T-Shirts,L,Red,Cotton,Yes,No,5
2018-01-08,1002,27,270,Top,XXL,Yellow,Polyester,Yes,Yes,7
2018-01-08,2001,23,368,Pants,L,Red,Cotton,No,Yes,10
2018-01-08,2002,49,637,Jeans,S,Blue,Denim,Yes,No,8
2018-01-08,3001,26,494,Dress,XXS,Black,Chiffon,No,Yes,14
2018-01-08,3002,29,522,Skirt,M,Blue,Cotton,Yes,No,13
2018-01-08,3003,35,175,Jumpsuit,L,Black,Silk,No,Yes,7
2018-01-08,4001,17,204,Sweater,XXL,Black,Wool,Yes,Yes,11
2018-01-08,4002,36,504,Cardigan,XXL,White,Cashmere,Yes,No,8
2018-01-08,5001,6,108,Blouse,S,Green,Silk,Yes,Yes,8
2018-01-08,5002,50,650,Jacket,S,Yellow,Leather,No,No,6
2018-01-08,6001,49,392,Shorts,XXS,Black,Denim,Yes,Yes,6
2018-01-08,6002,20,100,Leggings,XL,Yellow,Spandex,Yes,No,14
2018-01-08,7001,32,256,Coat,M,Blue,Wool,No,Yes,14
2018-01-08,7002,19,342,Parka,XL,White,Nylon,Yes,No,5
2018-01-08,7003,48,720,Trench Coat,L,Black,Cotton,No,Yes,12
2018-01-08,8001,33,165,Hoodie,S,Black,Cotton,Yes,No,8
2018-01-08,8002,18,144,Sweatshirt,S,Red,Polyester,No,Yes,12
2018-01-08,9001,40,360,Blazer,XXL,Black,Cotton,No,Yes,14
2018-01-08,9002,28,224,Suit,XXS,Red,Wool,No,Yes,5
2018-01-08,9003,41,820,Polo Shirt,S,Blue,Cotton,Yes,No,10
2018-01-08,9004,10,50,Trousers,XXL,Blue,Polyester,Yes,No,5
2018-01-09,1001,16,208,T-Shirts,XXS,Green,Cotton,Yes,No,13
2018-01-09,1002,4,24,Top,XL,Black,Polyester,Yes,No,8
2018-01-09,2001,48,912,Pants,L,Blue,Cotton,No,Yes,7
2018-01-09,2002,12,228,Jeans,XXS,Green,Denim,No,No,9
2018-01-09,3001,43,387,Dress,XXL,Green,Chiffon,Yes,Yes,8
2018-01-09,3002,5,65,Skirt,XL,Red,Cotton,Yes,Yes,6
2018-01-09,3003,28,504,Jumpsuit,XXL,Yellow,Silk,Yes,No,12
2018-01-09,4001,29,174,Sweater,L,Blue,Wool,No,No,12
2018-01-09,4002,5,100,Cardigan,L,Yellow,Cashmere,Yes,No,14
2018-01-09,5001,6,84,Blouse,XL,Red,Silk,No,No,14
2018-01-09,5002,4,28,Jacket,M,Red,Leather,No,No,14
2018-01-09,6001,50,800,Shorts,M,Yellow,Denim,Yes,Yes,7
2018-01-09,6002,29,493,Leggings,XS,Green,Spandex,No,Yes,8
2018-01-09,7001,25,175,Coat,XS,Black,Wool,No,No,6
2018-01-09,7002,8,80,Parka,S,Red,Nylon,Yes,Yes,11
2018-01-09,7003,11,77,Trench Coat,S,Black,Cotton,No,No,10
2018-01-09,8001,8,72,Hoodie,L,Black,Cotton,Yes,No,9
2018-01-09,8002,39,702,Sweatshirt,S,Blue,Polyester,Yes,No,7
2018-01-09,9001,32,352,Blazer,XL,Yellow,Cotton,No,No,5
2018-01-09,9002,40,400,Suit,XL,Yellow,Wool,Yes,Yes,5
2018-01-09,9003,48,576,Polo Shirt,XL,Blue,Cotton,Yes,No,9
2018-01-09,9004,15,270,Trousers,XXS,Red,Polyester,No,No,9
2018-01-10,1001,40,720,T-Shirts,L,Green,Cotton,Yes,No,13
2018-01-10,1002,13,221,Top,M,Black,Polyester,Yes,No,13
2018-01-10,2001,5,55,Pants,XXL,White,Cotton,Yes,Yes,8
2018-01-10,2002,2,34,Jeans,M,Yellow,Denim,Yes,No,13
2018-01-10,3001,2,30,Dress,XS,Red,Chiffon,No,No,9
2018-01-10,3002,14,154,Skirt,XXL,Yellow,Cotton,Yes,No,14
2018-01-10,3003,42,294,Jumpsuit,XXS,Red,Silk,Yes,No,9
2018-01-10,4001,28,504,Sweater,S,Green,Wool,No,Yes,12
2018-01-10,4002,33,429,Cardigan,S,Yellow,Cashmere,No,Yes,5
2018-01-10,5001,32,192,Blouse,XS,White,Silk,No,No,9
2018-01-10,5002,19,209,Jacket,XS,Green,Leather,Yes,No,12
2018-01-10,6001,6,72,Shorts,XXS,Yellow,Denim,Yes,Yes,6
2018-01-10,6002,43,860,Leggings,XXS,Red,Spandex,No,Yes,10
2018-01-10,7001,25,350,Coat,L,Yellow,Wool,Yes,No,11
2018-01-10,7002,41,574,Parka,XS,Yellow,Nylon,Yes,Yes,8
2018-01-10,7003,15,75,Trench Coat,XL,Green,Cotton,Yes,Yes,6
2018-01-10,8001,7,56,Hoodie,XS,Yellow,Cotton,Yes,No,12
2018-01-10,8002,13,221,Sweatshirt,XL,Black,Polyester,No,Yes,5
2018-01-10,9001,30,420,Blazer,L,Black,Cotton,Yes,No,9
2018-01-10,9002,33,528,Suit,XXL,Yellow,Wool,No,Yes,10
2018-01-10,9003,35,210,Polo Shirt,L,Yellow,Cotton,Yes,Yes,13
2018-01-10,9004,3,18,Trousers,XS,Black,Polyester,No,No,7
2018-01-11,1001,50,950,T-Shirts,XL,Yellow,Cotton,Yes,Yes,12
2018-01-11,1002,24,288,Top,S,Blue,Polyester,Yes,No,11
2018-01-11,2001,22,154,Pants,S,Blue,Cotton,Yes,No,13
2018-01-11,2002,15,195,Jeans,XXS,Yellow,Denim,No,Yes,10
2018-01-11,3001,9,153,Dress,XS,White,Chiffon,Yes,Yes,14
2018-01-11,3002,44,396,Skirt,L,Red,Cotton,Yes,Yes,7
2018-01-11,3003,50,400,Jumpsuit,S,Red,Silk,Yes,No,8
2018-01-11,4001,1,20,Sweater,L,Yellow,Wool,Yes,No,13
2018-01-11,4002,35,525,Cardigan,XL,Blue,Cashmere,Yes,No,5
2018-01-11,5001,31,248,Blouse,XL,Red,Silk,No,Yes,8
2018-01-11,5002,29,290,Jacket,M,Blue,Leather,Yes,Yes,11
2018-01-11,6001,26,416,Shorts,XL,Black,Denim,Yes,Yes,5
2018-01-11,6002,24,240,Leggings,S,Red,Spandex,No,No,10
2018-01-11,7001,15,285,Coat,M,Red,Wool,Yes,No,9
2018-01-11,7002,2,14,Parka,M,Red,Nylon,Yes,No,5
2018-01-11,7003,32,224,Trench Coat,L,Red,Cotton,No,Yes,9
2018-01-11,8001,10,190,Hoodie,XXS,Green,Cotton,No,Yes,7
2018-01-11,8002,39,546,Sweatshirt,XXL,Red,Polyester,Yes,No,10
2018-01-11,9001,15,105,Blazer,XXL,Green,Cotton,No,No,14
2018-01-11,9002,40,320,Suit,XXS,Blue,Wool,Yes,No,10
2018-01-11,9003,29,435,Polo Shirt,XS,Yellow,Cotton,Yes,No,13
2018-01-11,9004,45,855,Trousers,XL,Black,Polyester,No,Yes,12
2018-01-12,1001,40,360,T-Shirts,S,Red,Cotton,Yes,Yes,14
2018-01-12,1002,3,57,Top,S,Blue,Polyester,No,Yes,10
2018-01-12,2001,25,400,Pants,XS,Green,Cotton,Yes,Yes,12
2018-01-12,2002,24,432,Jeans,XS,Green,Denim,Yes,No,7
2018-01-12,3001,36,360,Dress,XXS,Blue,Chiffon,No,Yes,11
2018-01-12,3002,6,108,Skirt,XL,White,Cotton,Yes,No,13
2018-01-12,3003,31,310,Jumpsuit,XL,Black,Silk,No,No,13
2018-01-12,4001,22,352,Sweater,XXL,White,Wool,Yes,Yes,6
2018-01-12,4002,9,126,Cardigan,XXL,Blue,Cashmere,No,Yes,6
2018-01-12,5001,19,133,Blouse,XL,Black,Silk,No,No,14
2018-01-12,5002,29,145,Jacket,M,Black,Leather,No,No,5
2018-01-12,6001,12,96,Shorts,XS,Yellow,Denim,Yes,Yes,12
2018-01-12,6002,8,72,Leggings,XL,Green,Spandex,No,No,10
2018-01-12,7001,42,714,Coat,XS,Green,Wool,Yes,Yes,12
2018-01-12,7002,30,330,Parka,XXS,White,Nylon,No,Yes,6
2018-01-12,7003,46,460,Trench Coat,XS,Green,Cotton,Yes,No,14
2018-01-12,8001,5,40,Hoodie,S,Black,Cotton,No,Yes,12
2018-01-12,8002,23,345,Sweatshirt,XL,Yellow,Polyester,Yes,No,14
2018-01-12,9001,1,5,Blazer,M,Green,Cotton,No,No,9
2018-01-12,9002,43,602,Suit,L,Yellow,Wool,No,No,10
2018-01-12,9003,17,102,Polo Shirt,XXS,Yellow,Cotton,No,No,7
2018-01-12,9004,3,21,Trousers,XXL,White,Polyester,Yes,No,7
2018-01-13,1001,11,154,T-Shirts,XXS,Red,Cotton,Yes,No,7
2018-01-13,1002,42,714,Top,L,Red,Polyester,No,No,7
2018-01-13,2001,43,774,Pants,XL,White,Cotton,Yes,Yes,13
2018-01-13,2002,27,513,Jeans,M,Black,Denim,Yes,Yes,10
2018-01-13,3001,4,56,Dress,L,White,Chiffon,No,No,7
2018-01-13,3002,28,280,Skirt,XXS,Black,Cotton,Yes,No,12
2018-01-13,3003,45,900,Jumpsuit,XS,Blue,Silk,No,No,5
2018-01-13,4001,30,390,Sweater,XS,Yellow,Wool,No,No,14
2018-01-13,4002,39,234,Cardigan,S,White,Cashmere,Yes,No,6
2018-01-13,5001,15,195,Blouse,XL,Black,Silk,No,Yes,12
2018-01-13,5002,38,570,Jacket,S,Yellow,Leather,No,No,10
2018-01-13,6001,18,324,Shorts,XL,White,Denim,Yes,No,11
2018-01-13,6002,45,315,Leggings,XXL,White,Spandex,No,No,8
2018-01-13,7001,23,460,Coat,S,Red,Wool,No,Yes,14
2018-01-13,7002,40,280,Parka,XXL,Yellow,Nylon,No,Yes,13
2018-01-13,7003,32,416,Trench Coat,L,White,Cotton,Yes,Yes,13
2018-01-13,8001,2,38,Hoodie,XL,Yellow,Cotton,Yes,Yes,14
2018-01-13,8002,23,253,Sweatshirt,XS,Yellow,Polyester,Yes,No,12
2018-01-13,9001,39,741,Blazer,L,Green,Cotton,Yes,Yes,8
2018-01-13,9002,20,280,Suit,XS,Green,Wool,Yes,No,11
2018-01-13,9003,1,12,Polo Shirt,S,Blue,Cotton,Yes,Yes,7
2018-01-13,9004,8,136,Trousers,M,Green,Polyester,Yes,Yes,5
2018-01-14,1001,22,242,T-Shirts,S,White,Cotton,Yes,No,13
2018-01-14,1002,1,11,Top,XXL,Green,Polyester,No,No,13
2018-01-14,2001,45,225,Pants,XL,White,Cotton,No,No,9
2018-01-14,2002,14,84,Jeans,L,Red,Denim,Yes,Yes,7
2018-01-14,3001,8,152,Dress,M,Yellow,Chiffon,No,No,7
2018-01-14,3002,14,70,Skirt,XXS,Blue,Cotton,Yes,Yes,5
2018-01-14,3003,15,180,Jumpsuit,S,Yellow,Silk,Yes,No,14
2018-01-14,4001,48,864,Sweater,XXS,Blue,Wool,Yes,No,8
2018-01-14,4002,39,546,Cardigan,S,Black,Cashmere,No,Yes,10
2018-01-14,5001,16,288,Blouse,L,Black,Silk,No,No,6
2018-01-14,5002,3,39,Jacket,XXL,Red,Leather,No,Yes,11
2018-01-14,6001,12,60,Shorts,S,Yellow,Denim,No,No,9
2018-01-14,6002,45,540,Leggings,S,White,Spandex,No,Yes,9
2018-01-14,7001,48,864,Coat,M,Yellow,Wool,No,Yes,10
2018-01-14,7002,36,504,Parka,XL,Blue,Nylon,Yes,Yes,13
2018-01-14,7003,9,162,Trench Coat,XXL,Blue,Cotton,No,Yes,10
2018-01-14,8001,5,35,Hoodie,M,Red,Cotton,Yes,No,8
2018-01-14,8002,36,324,Sweatshirt,XXS,Red,Polyester,Yes,Yes,12
2018-01-14,9001,22,286,Blazer,XL,Black,Cotton,Yes,No,7
2018-01-14,9002,31,248,Suit,S,Blue,Wool,Yes,Yes,7
2018-01-14,9003,34,442,Polo Shirt,XXL,Blue,Cotton,Yes,No,11
2018-01-14,9004,33,561,Trousers,L,Red,Polyester,Yes,Yes,8
2018-01-15,1001,9,162,T-Shirts,S,White,Cotton,Yes,No,14
2018-01-15,1002,48,288,Top,XS,Green,Polyester,No,No,5
2018-01-15,2001,25,475,Pants,L,Blue,Cotton,No,Yes,5
2018-01-15,2002,20,100,Jeans,XS,Black,Denim,Yes,No,13
2018-01-15,3001,24,216,Dress,L,Black,Chiffon,No,Yes,10
2018-01-15,3002,24,408,Skirt,XS,Yellow,Cotton,Yes,Yes,11
2018-01-15,3003,15,270,Jumpsuit,XXS,Red,Silk,Yes,Yes,14
2018-01-15,4001,6,42,Sweater,S,Yellow,Wool,Yes,Yes,6
2018-01-15,4002,34,408,Cardigan,XXS,Blue,Cashmere,No,No,7
2018-01-15,5001,35,560,Blouse,XXS,White,Silk,No,No,12
2018-01-15,5002,20,300,Jacket,XS,Yellow,Leather,No,Yes,10
2018-01-15,6001,37,333,Shorts,L,Green,Denim,No,Yes,14
2018-01-15,6002,44,660,Leggings,XXL,Yellow,Spandex,No,No,8
2018-01-15,7001,43,430,Coat,S,Blue,Wool,Yes,Yes,11
2018-01-15,7002,21,399,Parka,S,Green,Nylon,Yes,No,12
2018-01-15,7003,14,196,Trench Coat,XXL,Blue,Cotton,No,Yes,14
2018-01-15,8001,22,110,Hoodie,S,Green,Cotton,Yes,No,14
2018-01-15,8002,4,80,Sweatshirt,XXS,Black,Polyester,Yes,No,12
2018-01-15,9001,49,735,Blazer,XS,Black,Cotton,Yes,Yes,14
2018-01-15,9002,39,312,Suit,XXL,Yellow,Wool,No,Yes,14
2018-01-15,9003,29,493,Polo Shirt,S,Black,Cotton,No,No,14
2018-01-15,9004,6,90,Trousers,XXL,Red,Polyester,No,Yes,8
2018-01-16,1001,22,220,T-Shirts,S,Blue,Cotton,No,Yes,7
2018-01-16,1002,13,247,Top,M,Blue,Polyester,Yes,Yes,14
2018-01-16,2001,35,175,Pants,XXL,Red,Cotton,Yes,No,5
2018-01-16,2002,43,817,Jeans,XL,Black,Denim,No,No,5
2018-01-16,3001,27,135,Dress,M,Yellow,Chiffon,Yes,No,12
2018-01-16,3002,13,195,Skirt,XXS,Red,Cotton,No,Yes,10
2018-01-16,3003,35,700,Jumpsuit,S,White,Silk,No,No,5
2018-01-16,4001,20,100,Sweater,XL,Black,Wool,Yes,Yes,8
2018-01-16,4002,49,784,Cardigan,S,Black,Cashmere,Yes,No,7
2018-01-16,5001,27,513,Blouse,L,Blue,Silk,No,Yes,14
2018-01-16,5002,23,115,Jacket,S,White,Leather,Yes,No,13
2018-01-16,6001,26,468,Shorts,L,Blue,Denim,Yes,Yes,11
2018-01-16,6002,28,168,Leggings,XL,Red,Spandex,No,Yes,9
2018-01-16,7001,29,348,Coat,M,Green,Wool,No,Yes,8
2018-01-16,7002,34,408,Parka,M,White,Nylon,No,Yes,7
2018-01-16,7003,28,504,Trench Coat,XL,Red,Cotton,Yes,Yes,14
2018-01-16,8001,36,684,Hoodie,XL,Yellow,Cotton,Yes,Yes,8
2018-01-16,8002,19,323,Sweatshirt,M,Black,Polyester,No,No,14
2018-01-16,9001,21,294,Blazer,XL,Red,Cotton,Yes,Yes,7
2018-01-16,9002,41,738,Suit,M,Black,Wool,Yes,No,12
2018-01-16,9003,12,72,Polo Shirt,XL,Black,Cotton,No,No,7
2018-01-16,9004,24,384,Trousers,S,Black,Polyester,No,Yes,6
2018-01-17,1001,25,375,T-Shirts,M,Blue,Cotton,Yes,No,8
2018-01-17,1002,49,637,Top,XL,Yellow,Polyester,No,No,10
2018-01-17,2001,23,115,Pants,S,Green,Cotton,No,Yes,12
2018-01-17,2002,10,50,Jeans,XXS,Yellow,Denim,No,Yes,13
2018-01-17,3001,21,252,Dress,L,Blue,Chiffon,Yes,No,11
2018-01-17,3002,24,480,Skirt,XL,White,Cotton,Yes,Yes,9
2018-01-17,3003,5,75,Jumpsuit,M,Green,Silk,No,No,12
2018-01-17,4001,12,108,Sweater,M,Yellow,Wool,Yes,No,7
2018-01-17,4002,23,276,Cardigan,M,White,Cashmere,No,Yes,8
2018-01-17,5001,16,128,Blouse,XS,Green,Silk,Yes,Yes,14
2018-01-17,5002,47,329,Jacket,L,Red,Leather,No,Yes,9
2018-01-17,6001,41,451,Shorts,M,Blue,Denim,Yes,No,5
2018-01-17,6002,4,60,Leggings,M,White,Spandex,No,No,8
2018-01-17,7001,12,72,Coat,XXS,White,Wool,No,No,8
2018-01-17,7002,31,434,Parka,XL,Green,Nylon,No,Yes,11
2018-01-17,7003,15,165,Trench Coat,S,Red,Cotton,No,Yes,8
2018-01-17,8001,5,50,Hoodie,XXS,Blue,Cotton,Yes,Yes,13
2018-01-17,8002,38,760,Sweatshirt,XXL,Black,Polyester,No,Yes,12
2018-01-17,9001,44,660,Blazer,XXL,Green,Cotton,Yes,No,5
2018-01-17,9002,48,432,Suit,XXS,White,Wool,Yes,No,8
2018-01-17,9003,3,30,Polo Shirt,XL,Black,Cotton,No,No,8
2018-01-17,9004,24,336,Trousers,XS,Yellow,Polyester,No,Yes,12
2018-01-18,1001,15,105,T-Shirts,S,Blue,Cotton,No,Yes,6
2018-01-18,1002,16,160,Top,XXL,White,Polyester,No,Yes,11
2018-01-18,2001,39,195,Pants,XXS,Black,Cotton,No,Yes,10
2018-01-18,2002,4,68,Jeans,M,Green,Denim,No,Yes,5
