Date,Product Code,Sales Quantity,Sales Revenue,Category,RAM,ROM,Model,Promo 1,Promo 2,Lead Time (days)
2019-10-11,1008,45,9000000,Xiaomi,16,128,13 Ultra,No,No,5
2019-10-11,1009,1,70000,Realme,4,256,GT4,Yes,Yes,14
2019-10-11,2001,2,220000,Oneplus,12,256,10 pro,No,Yes,6
2019-10-11,2002,32,1920000,Poco,12,256,X4 Pro 5G,No,No,7
2019-10-11,2003,14,1120000,Motorola,4,128,Edge Plus,No,No,6
2019-10-11,2004,17,850000,Nokia,4,128,X30 5G,Yes,No,12
2019-10-12,1001,31,6200000,Samsung,8,64,S23 Ultra,Yes,No,13
2019-10-12,1002,19,1520000,Apple,4,256,Iphone 14 Pro Max,No,Yes,13
2019-10-12,1003,44,4840000,Huawei,6,512,P50 Ultra,Yes,Yes,9
2019-10-12,1004,29,1740000,Sony,4,512,Xperia 1,No,Yes,11
2019-10-12,1005,10,1400000,Oppo,8,512,Find x4,No,Yes,8
2019-10-12,1006,42,5880000,Vivo,12,256,X80,No,No,6
2019-10-12,1007,50,5500000,IQOO,4,256,11,No,No,12
2019-10-12,1008,1,60000,Xiaomi,12,512,13 Ultra,No,Yes,14
2019-10-12,1009,17,2380000,Realme,4,256,GT4,Yes,Yes,12
2019-10-12,2001,20,3200000,Oneplus,8,512,10 pro,Yes,No,11
2019-10-12,2002,4,520000,Poco,12,64,X4 Pro 5G,Yes,Yes,8
2019-10-12,2003,20,3200000,Motorola,12,128,Edge Plus,Yes,Yes,11
2019-10-12,2004,31,2480000,Nokia,12,512,X30 5G,No,Yes,8
2019-10-13,1001,20,2000000,Samsung,16,512,S23 Ultra,Yes,Yes,13
2019-10-13,1002,48,7200000,Apple,16,256,Iphone 14 Pro Max,Yes,Yes,11
2019-10-13,1003,11,1540000,Huawei,12,128,P50 Ultra,Yes,No,8
2019-10-13,1004,18,2880000,Sony,12,64,Xperia 1,Yes,No,12
2019-10-13,1005,44,5720000,Oppo,16,64,Find x4,Yes,No,11
2019-10-13,1006,33,5940000,Vivo,6,512,X80,Yes,Yes,6
2019-10-13,1007,20,2600000,IQOO,6,256,11,No,No,13
2019-10-13,1008,24,1200000,Xiaomi,8,128,13 Ultra,No,Yes,13
2019-10-13,1009,27,5400000,Realme,8,512,GT4,Yes,Yes,11
2019-10-13,2001,40,6800000,Oneplus,12,256,10 pro,No,No,7
2019-10-13,2002,27,3510000,Poco,4,512,X4 Pro 5G,Yes,Yes,6
2019-10-13,2003,26,4940000,Motorola,4,512,Edge Plus,Yes,No,6
2019-10-13,2004,4,760000,Nokia,12,64,X30 5G,No,Yes,10
2019-10-14,1001,10,1600000,Samsung,6,256,S23 Ultra,No,No,9
2019-10-14,1002,50,3000000,Apple,4,128,Iphone 14 Pro Max,No,No,5
2019-10-14,1003,15,2700000,Huawei,4,512,P50 Ultra,No,No,5
2019-10-14,1004,2,260000,Sony,4,128,Xperia 1,No,Yes,5
2019-10-14,1005,41,4100000,Oppo,12,512,Find x4,No,No,9
2019-10-14,1006,38,5320000,Vivo,16,256,X80,No,No,7
2019-10-14,1007,18,2700000,IQOO,16,256,11,No,No,8
2019-10-14,1008,13,650000,Xiaomi,16,512,13 Ultra,No,No,9
2019-10-14,1009,30,3000000,Realme,8,64,GT4,Yes,Yes,6
2019-10-14,2001,30,5700000,Oneplus,8,256,10 pro,No,Yes,8
2019-10-14,2002,4,520000,Poco,6,64,X4 Pro 5G,No,No,7
2019-10-14,2003,48,6720000,Motorola,8,128,Edge Plus,Yes,No,14
2019-10-14,2004,42,2100000,Nokia,6,256,X30 5G,No,No,5
2019-10-15,1001,43,6020000,Samsung,6,256,S23 Ultra,No,Yes,13
2019-10-15,1002,15,1200000,Apple,6,256,Iphone 14 Pro Max,Yes,No,7
2019-10-15,1003,24,1680000,Huawei,12,128,P50 Ultra,No,No,6
2019-10-15,1004,37,4810000,Sony,16,512,Xperia 1,No,No,14
2019-10-15,1005,19,2090000,Oppo,16,128,Find x4,No,Yes,9
2019-10-15,1006,32,3200000,Vivo,4,512,X80,Yes,Yes,8
2019-10-15,1007,42,7980000,IQOO,16,512,11,Yes,No,9
2019-10-15,1008,43,4300000,Xiaomi,12,256,13 Ultra,No,Yes,13
2019-10-15,1009,40,4000000,Realme,4,256,GT4,No,Yes,12
2019-10-15,2001,37,5920000,Oneplus,12,512,10 pro,Yes,No,9
2019-10-15,2002,42,2520000,Poco,6,512,X4 Pro 5G,No,No,9
2019-10-15,2003,50,8500000,Motorola,4,64,Edge Plus,Yes,No,6
2019-10-15,2004,26,4680000,Nokia,6,256,X30 5G,Yes,No,13
2019-10-16,1001,24,2880000,Samsung,12,256,S23 Ultra,Yes,Yes,14
2019-10-16,1002,37,4810000,Apple,6,64,Iphone 14 Pro Max,No,No,5
2019-10-16,1003,31,6200000,Huawei,6,512,P50 Ultra,No,Yes,12
2019-10-16,1004,46,6900000,Sony,16,128,Xperia 1,Yes,Yes,14
2019-10-16,1005,36,6120000,Oppo,4,256,Find x4,No,No,6
2019-10-16,1006,43,7740000,Vivo,16,512,X80,No,No,6
2019-10-16,1007,37,1850000,IQOO,8,64,11,No,No,12
2019-10-16,1008,27,4050000,Xiaomi,4,64,13 Ultra,No,Yes,6
2019-10-16,1009,23,4140000,Realme,6,128,GT4,Yes,No,9
2019-10-16,2001,50,4500000,Oneplus,8,256,10 pro,Yes,No,7
2019-10-16,2002,29,5220000,Poco,16,512,X4 Pro 5G,Yes,Yes,14
2019-10-16,2003,20,2000000,Motorola,16,64,Edge Plus,Yes,Yes,13
2019-10-16,2004,39,4680000,Nokia,12,512,X30 5G,Yes,No,14
2019-10-17,1001,12,1080000,Samsung,16,64,S23 Ultra,Yes,No,6
2019-10-17,1002,20,1800000,Apple,4,128,Iphone 14 Pro Max,No,Yes,13
2019-10-17,1003,26,3380000,Huawei,8,512,P50 Ultra,No,Yes,7
2019-10-17,1004,17,1360000,Sony,8,128,Xperia 1,Yes,Yes,8
2019-10-17,1005,10,800000,Oppo,6,512,Find x4,Yes,Yes,5
2019-10-17,1006,25,3000000,Vivo,8,512,X80,No,Yes,11
2019-10-17,1007,1,60000,IQOO,6,512,11,Yes,No,6
2019-10-17,1008,1,130000,Xiaomi,12,64,13 Ultra,No,Yes,11
2019-10-17,1009,50,9000000,Realme,6,64,GT4,No,No,10
2019-10-17,2001,9,1440000,Oneplus,4,512,10 pro,Yes,Yes,7
2019-10-17,2002,31,1550000,Poco,12,64,X4 Pro 5G,Yes,Yes,9
2019-10-17,2003,20,4000000,Motorola,8,64,Edge Plus,No,No,7
2019-10-17,2004,16,3040000,Nokia,12,128,X30 5G,Yes,No,12
2019-10-18,1001,23,2300000,Samsung,12,256,S23 Ultra,Yes,No,12
2019-10-18,1002,47,9400000,Apple,12,512,Iphone 14 Pro Max,Yes,Yes,10
2019-10-18,1003,33,2970000,Huawei,8,512,P50 Ultra,Yes,Yes,11
2019-10-18,1004,9,1080000,Sony,6,128,Xperia 1,Yes,No,13
2019-10-18,1005,47,2350000,Oppo,8,128,Find x4,Yes,Yes,12
2019-10-18,1006,21,4200000,Vivo,6,128,X80,No,No,14
2019-10-18,1007,33,6600000,IQOO,6,64,11,Yes,Yes,14
2019-10-18,1008,42,7560000,Xiaomi,8,256,13 Ultra,Yes,Yes,9
2019-10-18,1009,48,2400000,Realme,8,256,GT4,No,Yes,7
2019-10-18,2001,33,2310000,Oneplus,12,256,10 pro,Yes,Yes,14
2019-10-18,2002,10,1900000,Poco,16,64,X4 Pro 5G,No,Yes,10
2019-10-18,2003,43,3870000,Motorola,6,128,Edge Plus,No,No,8
2019-10-18,2004,5,900000,Nokia,4,512,X30 5G,Yes,No,13
2019-10-19,1001,32,4800000,Samsung,12,256,S23 Ultra,Yes,No,9
2019-10-19,1002,1,50000,Apple,8,64,Iphone 14 Pro Max,Yes,Yes,12
2019-10-19,1003,32,3520000,Huawei,12,128,P50 Ultra,Yes,No,14
2019-10-19,1004,7,420000,Sony,12,256,Xperia 1,Yes,Yes,7
2019-10-19,1005,4,720000,Oppo,16,512,Find x4,Yes,No,13
2019-10-19,1006,41,2460000,Vivo,12,64,X80,Yes,No,9
2019-10-19,1007,28,5600000,IQOO,6,64,11,Yes,Yes,5
2019-10-19,1008,34,3740000,Xiaomi,12,512,13 Ultra,No,No,9
2019-10-19,1009,14,980000,Realme,8,128,GT4,Yes,Yes,9
2019-10-19,2001,50,6000000,Oneplus,16,64,10 pro,No,No,11
2019-10-19,2002,18,1800000,Poco,12,256,X4 Pro 5G,Yes,Yes,7
2019-10-19,2003,11,1100000,Motorola,8,64,Edge Plus,Yes,No,7
2019-10-19,2004,2,240000,Nokia,8,64,X30 5G,Yes,No,10
2019-10-20,1001,50,8500000,Samsung,4,512,S23 Ultra,No,Yes,10
2019-10-20,1002,50,3000000,Apple,12,64,Iphone 14 Pro Max,Yes,Yes,6
2019-10-20,1003,39,6630000,Huawei,16,256,P50 Ultra,Yes,No,10
2019-10-20,1004,42,4620000,Sony,6,64,Xperia 1,No,Yes,8
2019-10-20,1005,50,8500000,Oppo,8,64,Find x4,Yes,Yes,10
2019-10-20,1006,1,180000,Vivo,16,512,X80,No,Yes,9
2019-10-20,1007,49,3430000,IQOO,4,64,11,Yes,No,5
2019-10-20,1008,45,6300000,Xiaomi,4,128,13 Ultra,No,Yes,6
2019-10-20,1009,23,1380000,Realme,6,128,GT4,No,No,7
2019-10-20,2001,45,7200000,Oneplus,4,512,10 pro,No,No,7
2019-10-20,2002,30,3900000,Poco,6,64,X4 Pro 5G,Yes,Yes,6
2019-10-20,2003,24,3360000,Motorola,6,256,Edge Plus,Yes,No,5
2019-10-20,2004,3,240000,Nokia,6,64,X30 5G,No,Yes,14
2019-10-21,1001,24,4560000,Samsung,4,512,S23 Ultra,No,No,9
2019-10-21,1002,5,600000,Apple,6,128,Iphone 14 Pro Max,Yes,Yes,11
2019-10-21,1003,4,520000,Huawei,12,512,P50 Ultra,Yes,No,9
2019-10-21,1004,45,9000000,Sony,6,64,Xperia 1,No,Yes,7
2019-10-21,1005,30,4800000,Oppo,16,512,Find x4,No,Yes,14
2019-10-21,1006,34,3400000,Vivo,6,512,X80,Yes,Yes,9
2019-10-21,1007,12,600000,IQOO,6,256,11,Yes,No,14
2019-10-21,1008,2,380000,Xiaomi,16,512,13 Ultra,Yes,Yes,5
2019-10-21,1009,14,2520000,Realme,12,256,GT4,Yes,No,7
2019-10-21,2001,29,3190000,Oneplus,8,512,10 pro,Yes,No,6
2019-10-21,2002,50,7000000,Poco,16,128,X4 Pro 5G,Yes,No,10
2019-10-21,2003,18,2340000,Motorola,8,64,Edge Plus,Yes,Yes,10
2019-10-21,2004,28,5040000,Nokia,12,512,X30 5G,Yes,Yes,9
2019-10-22,1001,5,600000,Samsung,4,64,S23 Ultra,No,Yes,5
2019-10-22,1002,4,560000,Apple,16,512,Iphone 14 Pro Max,Yes,No,11
2019-10-22,1003,43,4300000,Huawei,12,64,P50 Ultra,Yes,No,5
2019-10-22,1004,17,1020000,Sony,16,128,Xperia 1,No,Yes,9
2019-10-22,1005,14,1540000,Oppo,8,256,Find x4,No,Yes,11
2019-10-22,1006,17,3400000,Vivo,8,512,X80,No,No,8
2019-10-22,1007,4,360000,IQOO,6,128,11,No,No,13
2019-10-22,1008,49,8820000,Xiaomi,4,256,13 Ultra,Yes,Yes,5
2019-10-22,1009,13,2600000,Realme,16,256,GT4,Yes,Yes,12
2019-10-22,2001,10,900000,Oneplus,4,128,10 pro,Yes,Yes,12
2019-10-22,2002,43,8170000,Poco,6,64,X4 Pro 5G,Yes,No,10
2019-10-22,2003,27,4320000,Motorola,12,512,Edge Plus,Yes,Yes,14
2019-10-22,2004,38,7220000,Nokia,16,128,X30 5G,Yes,No,9
2019-10-23,1001,47,7050000,Samsung,4,256,S23 Ultra,Yes,Yes,14
2019-10-23,1002,50,10000000,Apple,6,512,Iphone 14 Pro Max,No,No,14
2019-10-23,1003,10,2000000,Huawei,16,128,P50 Ultra,Yes,No,6
2019-10-23,1004,39,3900000,Sony,16,512,Xperia 1,No,No,14
2019-10-23,1005,35,4200000,Oppo,4,512,Find x4,No,No,8
2019-10-23,1006,23,1840000,Vivo,12,512,X80,No,Yes,8
2019-10-23,1007,6,720000,IQOO,4,128,11,No,No,5
2019-10-23,1008,2,260000,Xiaomi,12,128,13 Ultra,Yes,Yes,9
2019-10-23,1009,21,1890000,Realme,6,256,GT4,No,Yes,11
2019-10-23,2001,30,2100000,Oneplus,4,512,10 pro,No,No,8
2019-10-23,2002,6,540000,Poco,6,64,X4 Pro 5G,Yes,No,12
2019-10-23,2003,48,7200000,Motorola,16,256,Edge Plus,Yes,Yes,14
2019-10-23,2004,7,1120000,Nokia,16,512,X30 5G,Yes,Yes,13
2019-10-24,1001,44,7480000,Samsung,12,256,S23 Ultra,No,Yes,14
2019-10-24,1002,14,2660000,Apple,12,128,Iphone 14 Pro Max,Yes,Yes,11
2019-10-24,1003,43,5160000,Huawei,8,64,P50 Ultra,Yes,Yes,5
2019-10-24,1004,39,7800000,Sony,8,512,Xperia 1,Yes,No,7
2019-10-24,1005,45,4500000,Oppo,8,64,Find x4,Yes,Yes,10
2019-10-24,1006,1,190000,Vivo,8,512,X80,Yes,No,9
2019-10-24,1007,40,4000000,IQOO,6,128,11,No,No,5
2019-10-24,1008,39,1950000,Xiaomi,4,128,13 Ultra,Yes,No,13
2019-10-24,1009,47,4700000,Realme,12,64,GT4,No,No,13
2019-10-24,2001,24,1920000,Oneplus,16,128,10 pro,No,No,14
2019-10-24,2002,21,2520000,Poco,6,256,X4 Pro 5G,No,Yes,10
2019-10-24,2003,35,3500000,Motorola,12,64,Edge Plus,No,Yes,5
2019-10-24,2004,10,2000000,Nokia,12,512,X30 5G,No,No,12
2019-10-25,1001,19,2090000,Samsung,6,64,S23 Ultra,No,Yes,10
2019-10-25,1002,46,4600000,Apple,8,64,Iphone 14 Pro Max,Yes,Yes,8
2019-10-25,1003,13,1430000,Huawei,12,64,P50 Ultra,Yes,No,13
2019-10-25,1004,31,4030000,Sony,12,128,Xperia 1,Yes,No,9
2019-10-25,1005,27,2700000,Oppo,16,512,Find x4,Yes,No,5
2019-10-25,1006,26,2080000,Vivo,12,64,X80,No,No,6
2019-10-25,1007,42,5460000,IQOO,4,256,11,Yes,Yes,6
2019-10-25,1008,29,5220000,Xiaomi,4,128,13 Ultra,Yes,No,6
2019-10-25,1009,1,80000,Realme,12,64,GT4,Yes,Yes,12
2019-10-25,2001,15,1350000,Oneplus,8,512,10 pro,Yes,Yes,5
2019-10-25,2002,25,2750000,Poco,4,64,X4 Pro 5G,Yes,Yes,5
2019-10-25,2003,31,3720000,Motorola,4,256,Edge Plus,No,No,7
2019-10-25,2004,46,9200000,Nokia,6,64,X30 5G,No,No,10
2019-10-26,1001,37,5180000,Samsung,6,64,S23 Ultra,No,Yes,11
2019-10-26,1002,2,380000,Apple,4,64,Iphone 14 Pro Max,No,No,5
2019-10-26,1003,11,880000,Huawei,6,64,P50 Ultra,Yes,Yes,9
2019-10-26,1004,41,4920000,Sony,4,64,Xperia 1,No,No,11
2019-10-26,1005,24,3600000,Oppo,6,64,Find x4,Yes,No,13
2019-10-26,1006,41,4920000,Vivo,16,64,X80,Yes,Yes,6
2019-10-26,1007,1,120000,IQOO,6,64,11,No,No,13
2019-10-26,1008,10,500000,Xiaomi,12,512,13 Ultra,No,No,5
2019-10-26,1009,28,4200000,Realme,6,512,GT4,Yes,Yes,8
2019-10-26,2001,45,2250000,Oneplus,6,512,10 pro,No,Yes,14
2019-10-26,2002,22,2640000,Poco,6,64,X4 Pro 5G,Yes,Yes,6
2019-10-26,2003,44,8360000,Motorola,4,128,Edge Plus,No,No,10
2019-10-26,2004,26,4160000,Nokia,16,512,X30 5G,Yes,Yes,5
2019-10-27,1001,41,4100000,Samsung,16,128,S23 Ultra,Yes,No,13
2019-10-27,1002,45,5400000,Apple,16,128,Iphone 14 Pro Max,Yes,Yes,8
2019-10-27,1003,5,400000,Huawei,12,128,P50 Ultra,No,Yes,12
2019-10-27,1004,32,2560000,Sony,16,128,Xperia 1,No,No,6
2019-10-27,1005,50,5000000,Oppo,12,256,Find x4,Yes,No,7
2019-10-27,1006,26,1300000,Vivo,12,64,X80,No,No,9
2019-10-27,1007,12,1440000,IQOO,4,128,11,No,Yes,14
2019-10-27,1008,11,660000,Xiaomi,6,128,13 Ultra,No,Yes,5
2019-10-27,1009,41,7380000,Realme,8,512,GT4,No,Yes,6
2019-10-27,2001,38,2660000,Oneplus,16,64,10 pro,Yes,No,12
2019-10-27,2002,48,4800000,Poco,6,256,X4 Pro 5G,Yes,Yes,14
2019-10-27,2003,24,2400000,Motorola,8,128,Edge Plus,Yes,No,12
2019-10-27,2004,14,2380000,Nokia,4,256,X30 5G,Yes,No,10
2019-10-28,1001,26,4420000,Samsung,16,512,S23 Ultra,Yes,Yes,11
2019-10-28,1002,26,1820000,Apple,8,256,Iphone 14 Pro Max,No,Yes,9
2019-10-28,1003,40,5200000,Huawei,6,512,P50 Ultra,Yes,Yes,8
2019-10-28,1004,18,2160000,Sony,16,256,Xperia 1,Yes,No,13
2019-10-28,1005,34,3400000,Oppo,6,128,Find x4,No,Yes,7
2019-10-28,1006,5,550000,Vivo,6,256,X80,Yes,No,14
2019-10-28,1007,33,3300000,IQOO,12,256,11,No,No,5
2019-10-28,1008,7,350000,Xiaomi,12,128,13 Ultra,Yes,Yes,8
2019-10-28,1009,1,60000,Realme,4,512,GT4,Yes,No,8
2019-10-28,2001,22,2640000,Oneplus,12,64,10 pro,Yes,No,13
2019-10-28,2002,39,1950000,Poco,12,64,X4 Pro 5G,No,Yes,12
2019-10-28,2003,24,3840000,Motorola,4,64,Edge Plus,Yes,No,11
2019-10-28,2004,44,3960000,Nokia,4,256,X30 5G,Yes,Yes,13
2019-10-29,1001,14,1960000,Samsung,16,64,S23 Ultra,No,No,11
2019-10-29,1002,32,1600000,Apple,12,512,Iphone 14 Pro Max,No,Yes,10
2019-10-29,1003,29,1450000,Huawei,6,512,P50 Ultra,Yes,Yes,9
2019-10-29,1004,39,4290000,Sony,8,512,Xperia 1,Yes,Yes,10
2019-10-29,1005,26,3380000,Oppo,8,64,Find x4,No,Yes,13
2019-10-29,1006,10,500000,Vivo,12,512,X80,Yes,No,10
2019-10-29,1007,42,7140000,IQOO,12,64,11,No,No,6
2019-10-29,1008,50,4500000,Xiaomi,4,128,13 Ultra,Yes,Yes,9
2019-10-29,1009,8,1120000,Realme,4,128,GT4,Yes,No,8
2019-10-29,2001,30,2400000,Oneplus,8,256,10 pro,No,No,5
2019-10-29,2002,28,4200000,Poco,16,512,X4 Pro 5G,No,Yes,9
2019-10-29,2003,6,1080000,Motorola,6,512,Edge Plus,No,No,8
2019-10-29,2004,47,3290000,Nokia,12,256,X30 5G,Yes,Yes,7
2019-10-30,1001,49,3920000,Samsung,8,256,S23 Ultra,No,Yes,7
2019-10-30,1002,4,320000,Apple,8,256,Iphone 14 Pro Max,Yes,Yes,6
2019-10-30,1003,34,4080000,Huawei,6,256,P50 Ultra,Yes,No,14
2019-10-30,1004,47,5640000,Sony,4,128,Xperia 1,Yes,No,6
2019-10-30,1005,44,4840000,Oppo,16,64,Find x4,No,Yes,9
2019-10-30,1006,48,7200000,Vivo,4,64,X80,Yes,No,6
2019-10-30,1007,35,5600000,IQOO,12,256,11,No,No,9
2019-10-30,1008,25,4750000,Xiaomi,6,256,13 Ultra,No,Yes,13
2019-10-30,1009,28,1960000,Realme,16,128,GT4,Yes,Yes,11
2019-10-30,2001,41,4510000,Oneplus,4,64,10 pro,No,No,8
2019-10-30,2002,20,4000000,Poco,8,128,X4 Pro 5G,No,No,12
2019-10-30,2003,13,2210000,Motorola,8,128,Edge Plus,Yes,No,5
2019-10-30,2004,46,5520000,Nokia,8,64,X30 5G,No,Yes,7
2019-10-31,1001,47,8460000,Samsung,16,64,S23 Ultra,No,Yes,7
2019-10-31,1002,38,3800000,Apple,16,512,Iphone 14 Pro Max,No,No,13
2019-10-31,1003,48,5760000,Huawei,6,64,P50 Ultra,No,No,11
2019-10-31,1004,22,2200000,Sony,12,128,Xperia 1,No,No,11
2019-10-31,1005,36,3240000,Oppo,8,128,Find x4,Yes,Yes,7
2019-10-31,1006,12,2040000,Vivo,16,128,X80,No,Yes,9
2019-10-31,1007,4,280000,IQOO,16,256,11,No,No,6
2019-10-31,1008,46,2760000,Xiaomi,16,512,13 Ultra,No,Yes,13
2019-10-31,1009,44,7040000,Realme,4,256,GT4,Yes,Yes,5
2019-10-31,2001,38,4180000,Oneplus,16,128,10 pro,No,Yes,12
2019-10-31,2002,15,750000,Poco,8,512,X4 Pro 5G,No,No,6
2019-10-31,2003,13,1300000,Motorola,6,512,Edge Plus,Yes,Yes,5
2019-10-31,2004,38,7600000,Nokia,4,64,X30 5G,No,Yes,9
2019-11-01,1001,40,6000000,Samsung,12,128,S23 Ultra,Yes,No,6
2019-11-01,1002,32,3520000,Apple,16,512,Iphone 14 Pro Max,No,No,10
2019-11-01,1003,23,2300000,Huawei,12,128,P50 Ultra,Yes,No,14
2019-11-01,1004,17,1530000,Sony,16,512,Xperia 1,Yes,No,7
2019-11-01,1005,39,5460000,Oppo,6,512,Find x4,Yes,Yes,10
2019-11-01,1006,14,980000,Vivo,4,128,X80,Yes,Yes,12
2019-11-01,1007,22,3960000,IQOO,8,64,11,No,Yes,8
2019-11-01,1008,13,780000,Xiaomi,12,128,13 Ultra,No,No,11
2019-11-01,1009,46,8280000,Realme,4,128,GT4,Yes,Yes,8
2019-11-01,2001,30,3300000,Oneplus,4,128,10 pro,Yes,No,11
2019-11-01,2002,27,3510000,Poco,8,256,X4 Pro 5G,Yes,No,12
2019-11-01,2003,32,4480000,Motorola,6,512,Edge Plus,Yes,No,9
2019-11-01,2004,23,1380000,Nokia,12,512,X30 5G,Yes,No,5
2019-11-02,1001,20,2600000,Samsung,4,64,S23 Ultra,No,Yes,6
2019-11-02,1002,27,1350000,Apple,8,512,Iphone 14 Pro Max,Yes,No,14
2019-11-02,1003,48,9120000,Huawei,8,512,P50 Ultra,No,No,14
2019-11-02,1004,38,2660000,Sony,12,512,Xperia 1,Yes,Yes,12
2019-11-02,1005,26,2600000,Oppo,8,512,Find x4,No,Yes,8
2019-11-02,1006,45,8550000,Vivo,16,64,X80,Yes,No,12
2019-11-02,1007,47,6580000,IQOO,16,128,11,Yes,Yes,7
2019-11-02,1008,25,4500000,Xiaomi,8,64,13 Ultra,Yes,No,14
2019-11-02,1009,6,480000,Realme,6,128,GT4,No,No,6
2019-11-02,2001,6,900000,Oneplus,6,64,10 pro,No,No,13
2019-11-02,2002,5,950000,Poco,8,256,X4 Pro 5G,No,Yes,8
2019-11-02,2003,26,1560000,Motorola,6,128,Edge Plus,No,Yes,11
2019-11-02,2004,9,540000,Nokia,16,512,X30 5G,No,Yes,12
2019-11-03,1001,4,800000,Samsung,6,512,S23 Ultra,No,Yes,7
2019-11-03,1002,48,3360000,Apple,12,512,Iphone 14 Pro Max,No,No,9
2019-11-03,1003,44,8800000,Huawei,8,128,P50 Ultra,No,Yes,13
2019-11-03,1004,16,3200000,Sony,6,128,Xperia 1,No,No,13
2019-11-03,1005,44,2200000,Oppo,4,64,Find x4,No,No,12
2019-11-03,1006,43,5590000,Vivo,16,512,X80,No,Yes,14
2019-11-03,1007,15,1050000,IQOO,4,128,11,Yes,Yes,11
2019-11-03,1008,5,700000,Xiaomi,4,256,13 Ultra,Yes,Yes,6
2019-11-03,1009,33,2640000,Realme,16,128,GT4,Yes,No,10
2019-11-03,2001,2,260000,Oneplus,8,512,10 pro,No,No,8
2019-11-03,2002,20,2200000,Poco,8,256,X4 Pro 5G,Yes,Yes,10
2019-11-03,2003,15,2550000,Motorola,4,64,Edge Plus,Yes,Yes,11
2019-11-03,2004,48,6240000,Nokia,6,512,X30 5G,Yes,Yes,13
2019-11-04,1001,47,4230000,Samsung,16,256,S23 Ultra,Yes,No,10
2019-11-04,1002,32,4480000,Apple,8,256,Iphone 14 Pro Max,No,No,10
2019-11-04,1003,40,4000000,Huawei,12,128,P50 Ultra,Yes,Yes,5
2019-11-04,1004,3,330000,Sony,6,512,Xperia 1,Yes,Yes,8
2019-11-04,1005,30,6000000,Oppo,16,256,Find x4,No,Yes,5
2019-11-04,1006,29,2610000,Vivo,6,256,X80,No,No,5
2019-11-04,1007,47,2350000,IQOO,12,512,11,No,No,5
2019-11-04,1008,47,5170000,Xiaomi,12,128,13 Ultra,No,No,8
2019-11-04,1009,37,6660000,Realme,8,128,GT4,Yes,No,14
2019-11-04,2001,50,8500000,Oneplus,6,512,10 pro,Yes,No,8
2019-11-04,2002,35,6650000,Poco,4,128,X4 Pro 5G,Yes,Yes,6
2019-11-04,2003,11,1320000,Motorola,6,256,Edge Plus,Yes,No,12
2019-11-04,2004,7,980000,Nokia,6,512,X30 5G,No,No,6
2019-11-05,1001,14,2380000,Samsung,4,256,S23 Ultra,Yes,Yes,10
2019-11-05,1002,40,8000000,Apple,6,512,Iphone 14 Pro Max,No,Yes,12
2019-11-05,1003,44,2200000,Huawei,6,256,P50 Ultra,Yes,No,7
2019-11-05,1004,8,1120000,Sony,6,256,Xperia 1,Yes,No,7
2019-11-05,1005,26,2600000,Oppo,4,128,Find x4,No,Yes,12
2019-11-05,1006,49,9310000,Vivo,16,128,X80,No,No,8
2019-11-05,1007,50,8000000,IQOO,4,128,11,Yes,No,9
2019-11-05,1008,4,400000,Xiaomi,12,128,13 Ultra,Yes,Yes,7
2019-11-05,1009,26,5200000,Realme,8,128,GT4,No,Yes,11
2019-11-05,2001,33,4620000,Oneplus,8,64,10 pro,No,No,12
2019-11-05,2002,44,2640000,Poco,4,128,X4 Pro 5G,Yes,No,8
2019-11-05,2003,20,3200000,Motorola,4,128,Edge Plus,Yes,No,5
2019-11-05,2004,8,960000,Nokia,12,256,X30 5G,Yes,Yes,13
2019-11-06,1001,5,500000,Samsung,6,512,S23 Ultra,No,No,7
2019-11-06,1002,44,3520000,Apple,6,256,Iphone 14 Pro Max,Yes,No,8
2019-11-06,1003,38,7220000,Huawei,4,128,P50 Ultra,No,Yes,5
2019-11-06,1004,5,950000,Sony,4,128,Xperia 1,Yes,Yes,12
2019-11-06,1005,30,2400000,Oppo,6,64,Find x4,No,Yes,10
2019-11-06,1006,28,2800000,Vivo,16,512,X80,Yes,Yes,7
2019-11-06,1007,49,2450000,IQOO,4,64,11,Yes,Yes,7
2019-11-06,1008,18,2160000,Xiaomi,16,128,13 Ultra,No,Yes,7
2019-11-06,1009,29,2320000,Realme,16,256,GT4,Yes,No,10
2019-11-06,2001,20,2400000,Oneplus,12,128,10 pro,No,Yes,6
2019-11-06,2002,14,980000,Poco,16,64,X4 Pro 5G,Yes,Yes,12
2019-11-06,2003,39,7410000,Motorola,6,256,Edge Plus,No,No,8
2019-11-06,2004,7,770000,Nokia,6,64,X30 5G,Yes,No,12
2019-11-07,1001,39,2730000,Samsung,16,64,S23 Ultra,No,Yes,13
2019-11-07,1002,18,1260000,Apple,12,128,Iphone 14 Pro Max,No,No,14
2019-11-07,1003,9,990000,Huawei,16,512,P50 Ultra,Yes,No,13
2019-11-07,1004,3,450000,Sony,6,128,Xperia 1,No,Yes,14
2019-11-07,1005,23,1840000,Oppo,6,128,Find x4,Yes,No,5
2019-11-07,1006,27,2970000,Vivo,4,64,X80,Yes,No,5
2019-11-07,1007,28,2800000,IQOO,12,64,11,Yes,Yes,5
2019-11-07,1008,35,6300000,Xiaomi,16,128,13 Ultra,Yes,Yes,5
2019-11-07,1009,8,480000,Realme,4,512,GT4,No,No,13
2019-11-07,2001,42,4200000,Oneplus,6,128,10 pro,No,Yes,12
